2,2,100,1,GDOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
256200,-714885.6832,-4043887.309,4864089.675,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872948883,-1.745770324,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714885.6832,-4043887.309,4864089.675,-6.0199,6.5663,4.5437,0,0,0,0.872948883,-1.745770324,178,2.267
256300,-714886.2852,-4043886.653,4864090.13,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872948993,-1.745770496,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714886.2852,-4043886.653,4864090.13,-6.0199,6.5663,4.5437,0,0,0,0.872948993,-1.745770496,178,2.267
256400,-714886.8872,-4043885.996,4864090.584,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872949104,-1.745770668,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714886.8872,-4043885.996,4864090.584,-6.0199,6.5663,4.5437,0,0,0,0.872949104,-1.745770668,178,2.267
256500,-714887.4892,-4043885.339,4864091.038,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872949215,-1.74577084,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714887.4892,-4043885.339,4864091.038,-6.0199,6.5663,4.5437,0,0,0,0.872949215,-1.74577084,178,2.267
256600,-714888.0912,-4043884.683,4864091.493,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872949326,-1.745771013,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714888.0912,-4043884.683,4864091.493,-6.0199,6.5663,4.5437,0,0,0,0.872949326,-1.745771013,178,2.267
256700,-714888.6932,-4043884.026,4864091.947,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872949437,-1.745771185,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714888.6932,-4043884.026,4864091.947,-6.0199,6.5663,4.5437,0,0,0,0.872949437,-1.745771185,178,2.267
256800,-714889.2952,-4043883.369,4864092.402,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872949548,-1.745771357,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714889.2952,-4043883.369,4864092.402,-6.0199,6.5663,4.5437,0,0,0,0.872949548,-1.745771357,178,2.267
256900,-714889.8972,-4043882.713,4864092.856,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.872949659,-1.745771529,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714889.8972,-4043882.713,4864092.856,-6.0199,6.5663,4.5437,0,0,0,0.872949659,-1.745771529,178,2.267
257000,-714890.4992,-4043882.056,4864093.31,-6.0199,6.5663,4.5437,0,0,0,0,0,0,0.87294977,-1.745771701,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714890.4992,-4043882.056,4864093.31,-6.0199,6.5663,4.5437,0,0,0,0.87294977,-1.745771701,178,2.267
257100,-714891.1011,-4043881.4,4864093.765,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872949881,-1.745771874,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714891.1011,-4043881.4,4864093.765,-6.0199,6.5663,4.5436,0,0,0,0.872949881,-1.745771874,178,2.267
257200,-714891.7031,-4043880.743,4864094.219,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872949992,-1.745772046,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714891.7031,-4043880.743,4864094.219,-6.0199,6.5663,4.5436,0,0,0,0.872949992,-1.745772046,178,2.267
257300,-714892.3051,-4043880.086,4864094.673,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950103,-1.745772218,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714892.3051,-4043880.086,4864094.673,-6.0199,6.5663,4.5436,0,0,0,0.872950103,-1.745772218,178,2.267
257400,-714892.9071,-4043879.43,4864095.128,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950214,-1.74577239,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714892.9071,-4043879.43,4864095.128,-6.0199,6.5663,4.5436,0,0,0,0.872950214,-1.74577239,178,2.267
257500,-714893.5091,-4043878.773,4864095.582,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950325,-1.745772562,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714893.5091,-4043878.773,4864095.582,-6.0199,6.5663,4.5436,0,0,0,0.872950325,-1.745772562,178,2.267
257600,-714894.1111,-4043878.116,4864096.036,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950436,-1.745772734,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714894.1111,-4043878.116,4864096.036,-6.0199,6.5663,4.5436,0,0,0,0.872950436,-1.745772734,178,2.267
257700,-714894.7131,-4043877.46,4864096.491,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950547,-1.745772907,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714894.7131,-4043877.46,4864096.491,-6.0199,6.5663,4.5436,0,0,0,0.872950547,-1.745772907,178,2.267
257800,-714895.3151,-4043876.803,4864096.945,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950658,-1.745773079,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714895.3151,-4043876.803,4864096.945,-6.0199,6.5663,4.5436,0,0,0,0.872950658,-1.745773079,178,2.267
257900,-714895.9171,-4043876.147,4864097.4,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950769,-1.745773251,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714895.9171,-4043876.147,4864097.4,-6.0199,6.5663,4.5436,0,0,0,0.872950769,-1.745773251,178,2.267
258000,-714896.5191,-4043875.49,4864097.854,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.87295088,-1.745773423,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714896.5191,-4043875.49,4864097.854,-6.0199,6.5663,4.5436,0,0,0,0.87295088,-1.745773423,178,2.267
258100,-714897.121,-4043874.833,4864098.308,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872950991,-1.745773595,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714897.121,-4043874.833,4864098.308,-6.0199,6.5663,4.5436,0,0,0,0.872950991,-1.745773595,178,2.267
258200,-714897.723,-4043874.177,4864098.763,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951102,-1.745773768,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714897.723,-4043874.177,4864098.763,-6.0199,6.5663,4.5436,0,0,0,0.872951102,-1.745773768,178,2.267
258300,-714898.325,-4043873.52,4864099.217,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951213,-1.74577394,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714898.325,-4043873.52,4864099.217,-6.0199,6.5663,4.5436,0,0,0,0.872951213,-1.74577394,178,2.267
258400,-714898.927,-4043872.863,4864099.671,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951323,-1.745774112,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714898.927,-4043872.863,4864099.671,-6.0199,6.5663,4.5436,0,0,0,0.872951323,-1.745774112,178,2.267
258500,-714899.529,-4043872.207,4864100.126,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951434,-1.745774284,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714899.529,-4043872.207,4864100.126,-6.0199,6.5663,4.5436,0,0,0,0.872951434,-1.745774284,178,2.267
258600,-714900.131,-4043871.55,4864100.58,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951545,-1.745774456,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714900.131,-4043871.55,4864100.58,-6.0199,6.5663,4.5436,0,0,0,0.872951545,-1.745774456,178,2.267
258700,-714900.733,-4043870.894,4864101.034,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951656,-1.745774629,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714900.733,-4043870.894,4864101.034,-6.0199,6.5663,4.5436,0,0,0,0.872951656,-1.745774629,178,2.267
258800,-714901.335,-4043870.237,4864101.489,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951767,-1.745774801,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714901.335,-4043870.237,4864101.489,-6.0199,6.5663,4.5436,0,0,0,0.872951767,-1.745774801,178,2.267
258900,-714901.937,-4043869.58,4864101.943,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951878,-1.745774973,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714901.937,-4043869.58,4864101.943,-6.0199,6.5663,4.5436,0,0,0,0.872951878,-1.745774973,178,2.267
259000,-714902.5389,-4043868.924,4864102.398,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872951989,-1.745775145,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714902.5389,-4043868.924,4864102.398,-6.0199,6.5663,4.5436,0,0,0,0.872951989,-1.745775145,178,2.267
259100,-714903.1409,-4043868.267,4864102.852,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.8729521,-1.745775317,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714903.1409,-4043868.267,4864102.852,-6.0199,6.5663,4.5436,0,0,0,0.8729521,-1.745775317,178,2.267
259200,-714903.7429,-4043867.61,4864103.306,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952211,-1.74577549,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714903.7429,-4043867.61,4864103.306,-6.0199,6.5663,4.5436,0,0,0,0.872952211,-1.74577549,178,2.267
259300,-714904.3449,-4043866.954,4864103.761,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952322,-1.745775662,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714904.3449,-4043866.954,4864103.761,-6.0199,6.5663,4.5436,0,0,0,0.872952322,-1.745775662,178,2.267
259400,-714904.9469,-4043866.297,4864104.215,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952433,-1.745775834,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714904.9469,-4043866.297,4864104.215,-6.0199,6.5663,4.5436,0,0,0,0.872952433,-1.745775834,178,2.267
259500,-714905.5489,-4043865.64,4864104.669,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952544,-1.745776006,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714905.5489,-4043865.64,4864104.669,-6.0199,6.5663,4.5436,0,0,0,0.872952544,-1.745776006,178,2.267
259600,-714906.1509,-4043864.984,4864105.124,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952655,-1.745776178,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714906.1509,-4043864.984,4864105.124,-6.0199,6.5663,4.5436,0,0,0,0.872952655,-1.745776178,178,2.267
259700,-714906.7529,-4043864.327,4864105.578,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952766,-1.74577635,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714906.7529,-4043864.327,4864105.578,-6.0199,6.5663,4.5436,0,0,0,0.872952766,-1.74577635,178,2.267
259800,-714907.3548,-4043863.671,4864106.032,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952877,-1.745776523,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714907.3548,-4043863.671,4864106.032,-6.0199,6.5663,4.5436,0,0,0,0.872952877,-1.745776523,178,2.267
259900,-714907.9568,-4043863.014,4864106.487,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872952988,-1.745776695,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714907.9568,-4043863.014,4864106.487,-6.0199,6.5663,4.5436,0,0,0,0.872952988,-1.745776695,178,2.267
260000,-714908.5588,-4043862.357,4864106.941,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953099,-1.745776867,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714908.5588,-4043862.357,4864106.941,-6.0199,6.5663,4.5436,0,0,0,0.872953099,-1.745776867,178,2.267
260100,-714909.1608,-4043861.701,4864107.396,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.87295321,-1.745777039,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714909.1608,-4043861.701,4864107.396,-6.0199,6.5663,4.5436,0,0,0,0.87295321,-1.745777039,178,2.267
260200,-714909.7628,-4043861.044,4864107.85,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953321,-1.745777211,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714909.7628,-4043861.044,4864107.85,-6.0199,6.5663,4.5436,0,0,0,0.872953321,-1.745777211,178,2.267
260300,-714910.3648,-4043860.387,4864108.304,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953432,-1.745777384,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714910.3648,-4043860.387,4864108.304,-6.0199,6.5663,4.5436,0,0,0,0.872953432,-1.745777384,178,2.267
260400,-714910.9668,-4043859.731,4864108.759,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953542,-1.745777556,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714910.9668,-4043859.731,4864108.759,-6.0199,6.5663,4.5436,0,0,0,0.872953542,-1.745777556,178,2.267
260500,-714911.5687,-4043859.074,4864109.213,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953653,-1.745777728,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714911.5687,-4043859.074,4864109.213,-6.0199,6.5663,4.5436,0,0,0,0.872953653,-1.745777728,178,2.267
260600,-714912.1707,-4043858.418,4864109.667,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953764,-1.7457779,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714912.1707,-4043858.418,4864109.667,-6.0199,6.5663,4.5436,0,0,0,0.872953764,-1.7457779,178,2.267
260700,-714912.7727,-4043857.761,4864110.122,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953875,-1.745778072,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714912.7727,-4043857.761,4864110.122,-6.0199,6.5663,4.5436,0,0,0,0.872953875,-1.745778072,178,2.267
260800,-714913.3747,-4043857.104,4864110.576,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872953986,-1.745778245,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714913.3747,-4043857.104,4864110.576,-6.0199,6.5663,4.5436,0,0,0,0.872953986,-1.745778245,178,2.267
260900,-714913.9767,-4043856.448,4864111.03,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872954097,-1.745778417,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714913.9767,-4043856.448,4864111.03,-6.0199,6.5663,4.5436,0,0,0,0.872954097,-1.745778417,178,2.267
261000,-714914.5787,-4043855.791,4864111.485,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872954208,-1.745778589,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714914.5787,-4043855.791,4864111.485,-6.0199,6.5663,4.5436,0,0,0,0.872954208,-1.745778589,178,2.267
261100,-714915.1807,-4043855.134,4864111.939,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872954319,-1.745778761,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714915.1807,-4043855.134,4864111.939,-6.0199,6.5663,4.5436,0,0,0,0.872954319,-1.745778761,178,2.267
261200,-714915.7826,-4043854.478,4864112.394,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.87295443,-1.745778933,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714915.7826,-4043854.478,4864112.394,-6.0199,6.5663,4.5436,0,0,0,0.87295443,-1.745778933,178,2.267
261300,-714916.3846,-4043853.821,4864112.848,-6.0199,6.5663,4.5436,0,0,0,0,0,0,0.872954541,-1.745779105,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714916.3846,-4043853.821,4864112.848,-6.0199,6.5663,4.5436,0,0,0,0.872954541,-1.745779105,178,2.267
261400,-714916.9866,-4043853.164,4864113.302,-6.0198,6.5663,4.5436,0,0,0,0,0,0,0.872954652,-1.745779278,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714916.9866,-4043853.164,4864113.302,-6.0198,6.5663,4.5436,0,0,0,0.872954652,-1.745779278,178,2.267
261500,-714917.5886,-4043852.508,4864113.757,-6.0198,6.5663,4.5436,0,0,0,0,0,0,0.872954763,-1.74577945,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714917.5886,-4043852.508,4864113.757,-6.0198,6.5663,4.5436,0,0,0,0.872954763,-1.74577945,178,2.267
261600,-714918.1906,-4043851.851,4864114.211,-6.0198,6.5663,4.5436,0,0,0,0,0,0,0.872954874,-1.745779622,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714918.1906,-4043851.851,4864114.211,-6.0198,6.5663,4.5436,0,0,0,0.872954874,-1.745779622,178,2.267
261700,-714918.7926,-4043851.195,4864114.665,-6.0198,6.5663,4.5436,0,0,0,0,0,0,0.872954985,-1.745779794,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714918.7926,-4043851.195,4864114.665,-6.0198,6.5663,4.5436,0,0,0,0.872954985,-1.745779794,178,2.267
261800,-714919.3946,-4043850.538,4864115.12,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955096,-1.745779966,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714919.3946,-4043850.538,4864115.12,-6.0198,6.5664,4.5436,0,0,0,0.872955096,-1.745779966,178,2.267
261900,-714919.9965,-4043849.881,4864115.574,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955207,-1.745780139,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714919.9965,-4043849.881,4864115.574,-6.0198,6.5664,4.5436,0,0,0,0.872955207,-1.745780139,178,2.267
262000,-714920.5985,-4043849.225,4864116.028,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955318,-1.745780311,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714920.5985,-4043849.225,4864116.028,-6.0198,6.5664,4.5436,0,0,0,0.872955318,-1.745780311,178,2.267
262100,-714921.2005,-4043848.568,4864116.483,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955429,-1.745780483,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714921.2005,-4043848.568,4864116.483,-6.0198,6.5664,4.5436,0,0,0,0.872955429,-1.745780483,178,2.267
262200,-714921.8025,-4043847.911,4864116.937,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.87295554,-1.745780655,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714921.8025,-4043847.911,4864116.937,-6.0198,6.5664,4.5436,0,0,0,0.87295554,-1.745780655,178,2.266
262300,-714922.4045,-4043847.255,4864117.391,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955651,-1.745780827,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714922.4045,-4043847.255,4864117.391,-6.0198,6.5664,4.5436,0,0,0,0.872955651,-1.745780827,178,2.266
262400,-714923.0065,-4043846.598,4864117.846,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955761,-1.745781,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714923.0065,-4043846.598,4864117.846,-6.0198,6.5664,4.5436,0,0,0,0.872955761,-1.745781,178,2.266
262500,-714923.6084,-4043845.941,4864118.3,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955872,-1.745781172,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714923.6084,-4043845.941,4864118.3,-6.0198,6.5664,4.5436,0,0,0,0.872955872,-1.745781172,178,2.266
262600,-714924.2104,-4043845.285,4864118.755,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872955983,-1.745781344,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714924.2104,-4043845.285,4864118.755,-6.0198,6.5664,4.5436,0,0,0,0.872955983,-1.745781344,178,2.266
262700,-714924.8124,-4043844.628,4864119.209,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956094,-1.745781516,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714924.8124,-4043844.628,4864119.209,-6.0198,6.5664,4.5436,0,0,0,0.872956094,-1.745781516,178,2.266
262800,-714925.4144,-4043843.972,4864119.663,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956205,-1.745781688,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714925.4144,-4043843.972,4864119.663,-6.0198,6.5664,4.5436,0,0,0,0.872956205,-1.745781688,178,2.266
262900,-714926.0164,-4043843.315,4864120.118,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956316,-1.745781861,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714926.0164,-4043843.315,4864120.118,-6.0198,6.5664,4.5436,0,0,0,0.872956316,-1.745781861,178,2.266
263000,-714926.6184,-4043842.658,4864120.572,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956427,-1.745782033,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714926.6184,-4043842.658,4864120.572,-6.0198,6.5664,4.5436,0,0,0,0.872956427,-1.745782033,178,2.266
263100,-714927.2203,-4043842.002,4864121.026,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956538,-1.745782205,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714927.2203,-4043842.002,4864121.026,-6.0198,6.5664,4.5436,0,0,0,0.872956538,-1.745782205,178,2.266
263200,-714927.8223,-4043841.345,4864121.481,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956649,-1.745782377,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714927.8223,-4043841.345,4864121.481,-6.0198,6.5664,4.5436,0,0,0,0.872956649,-1.745782377,178,2.266
263300,-714928.4243,-4043840.688,4864121.935,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.87295676,-1.745782549,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714928.4243,-4043840.688,4864121.935,-6.0198,6.5664,4.5436,0,0,0,0.87295676,-1.745782549,178,2.266
263400,-714929.0263,-4043840.032,4864122.389,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956871,-1.745782721,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714929.0263,-4043840.032,4864122.389,-6.0198,6.5664,4.5436,0,0,0,0.872956871,-1.745782721,178,2.266
263500,-714929.6283,-4043839.375,4864122.844,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872956982,-1.745782894,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714929.6283,-4043839.375,4864122.844,-6.0198,6.5664,4.5436,0,0,0,0.872956982,-1.745782894,178,2.266
263600,-714930.2303,-4043838.718,4864123.298,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957093,-1.745783066,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714930.2303,-4043838.718,4864123.298,-6.0198,6.5664,4.5436,0,0,0,0.872957093,-1.745783066,178,2.266
263700,-714930.8322,-4043838.062,4864123.753,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957204,-1.745783238,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714930.8322,-4043838.062,4864123.753,-6.0198,6.5664,4.5436,0,0,0,0.872957204,-1.745783238,178,2.266
263800,-714931.4342,-4043837.405,4864124.207,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957315,-1.74578341,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714931.4342,-4043837.405,4864124.207,-6.0198,6.5664,4.5436,0,0,0,0.872957315,-1.74578341,178,2.266
263900,-714932.0362,-4043836.749,4864124.661,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957426,-1.745783582,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714932.0362,-4043836.749,4864124.661,-6.0198,6.5664,4.5436,0,0,0,0.872957426,-1.745783582,178,2.266
264000,-714932.6382,-4043836.092,4864125.116,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957537,-1.745783755,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714932.6382,-4043836.092,4864125.116,-6.0198,6.5664,4.5436,0,0,0,0.872957537,-1.745783755,178,2.266
264100,-714933.2402,-4043835.435,4864125.57,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957648,-1.745783927,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714933.2402,-4043835.435,4864125.57,-6.0198,6.5664,4.5436,0,0,0,0.872957648,-1.745783927,178,2.266
264200,-714933.8421,-4043834.779,4864126.024,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957759,-1.745784099,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714933.8421,-4043834.779,4864126.024,-6.0198,6.5664,4.5436,0,0,0,0.872957759,-1.745784099,178,2.266
264300,-714934.4441,-4043834.122,4864126.479,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.87295787,-1.745784271,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714934.4441,-4043834.122,4864126.479,-6.0198,6.5664,4.5436,0,0,0,0.87295787,-1.745784271,178,2.266
264400,-714935.0461,-4043833.465,4864126.933,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872957981,-1.745784443,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714935.0461,-4043833.465,4864126.933,-6.0198,6.5664,4.5436,0,0,0,0.872957981,-1.745784443,178,2.266
264500,-714935.6481,-4043832.809,4864127.387,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872958091,-1.745784616,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714935.6481,-4043832.809,4864127.387,-6.0198,6.5664,4.5436,0,0,0,0.872958091,-1.745784616,178,2.266
264600,-714936.2501,-4043832.152,4864127.842,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872958202,-1.745784788,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714936.2501,-4043832.152,4864127.842,-6.0198,6.5664,4.5436,0,0,0,0.872958202,-1.745784788,178,2.266
264700,-714936.8521,-4043831.495,4864128.296,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872958313,-1.74578496,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714936.8521,-4043831.495,4864128.296,-6.0198,6.5664,4.5436,0,0,0,0.872958313,-1.74578496,178,2.266
264800,-714937.454,-4043830.839,4864128.751,-6.0198,6.5664,4.5436,0,0,0,0,0,0,0.872958424,-1.745785132,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714937.454,-4043830.839,4864128.751,-6.0198,6.5664,4.5436,0,0,0,0.872958424,-1.745785132,178,2.266
